snapshot_utc,mode,event_id,commence_utc,home,away,book,market,outcome,point,price
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,fanduel,h2h,Cincinnati Reds,,2.4
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,fanduel,h2h,Los Angeles Dodgers,,1.6
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,fanduel,spreads,Cincinnati Reds,1.5,1.64
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,fanduel,spreads,Los Angeles Dodgers,-1.5,2.3
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,fanduel,totals,Over,8.5,1.94
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,fanduel,totals,Under,8.5,1.88
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betsson,h2h,Cincinnati Reds,,2.42
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betsson,h2h,Los Angeles Dodgers,,1.56
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betsson,spreads,Cincinnati Reds,1.5,1.68
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betsson,spreads,Los Angeles Dodgers,-1.5,2.13
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betsson,totals,Over,8.5,1.9
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betsson,totals,Under,8.5,1.86
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,draftkings,h2h,Cincinnati Reds,,2.49
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,draftkings,h2h,Los Angeles Dodgers,,1.55
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,draftkings,spreads,Cincinnati Reds,1.5,1.7
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,draftkings,spreads,Los Angeles Dodgers,-1.5,2.19
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,draftkings,totals,Over,8.5,1.96
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,draftkings,totals,Under,8.5,1.87
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betmgm,h2h,Cincinnati Reds,,2.45
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betmgm,h2h,Los Angeles Dodgers,,1.56
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betmgm,spreads,Cincinnati Reds,1.5,1.69
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betmgm,spreads,Los Angeles Dodgers,-1.5,2.2
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betmgm,totals,Over,8.5,1.95
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betmgm,totals,Under,8.5,1.87
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betrivers,h2h,Cincinnati Reds,,2.5
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betrivers,h2h,Los Angeles Dodgers,,1.55
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betrivers,spreads,Cincinnati Reds,1.5,1.71
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betrivers,spreads,Los Angeles Dodgers,-1.5,2.15
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betrivers,totals,Over,8.5,1.95
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betrivers,totals,Under,8.5,1.85
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,coolbet,h2h,Cincinnati Reds,,2.45
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,coolbet,h2h,Los Angeles Dodgers,,1.56
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,coolbet,spreads,Cincinnati Reds,1.5,1.68
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,coolbet,spreads,Los Angeles Dodgers,-1.5,2.2
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,coolbet,totals,Over,8.5,1.96
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,coolbet,totals,Under,8.5,1.85
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betfair_ex_eu,h2h,Cincinnati Reds,,2.64
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betfair_ex_eu,h2h,Los Angeles Dodgers,,1.59
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betfair_ex_eu,h2h_lay,Cincinnati Reds,,2.68
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,betfair_ex_eu,h2h_lay,Los Angeles Dodgers,,1.61
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,matchbook,h2h,Cincinnati Reds,,2.64
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,matchbook,h2h,Los Angeles Dodgers,,1.59
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,matchbook,h2h_lay,Cincinnati Reds,,2.68
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,matchbook,h2h_lay,Los Angeles Dodgers,,1.61
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,matchbook,spreads,Cincinnati Reds,1.5,1.75
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,matchbook,spreads,Los Angeles Dodgers,-1.5,2.26
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,matchbook,totals,Over,8.5,1.96
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,matchbook,totals,Under,8.5,1.94
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,pinnacle,h2h,Cincinnati Reds,,2.56
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,pinnacle,h2h,Los Angeles Dodgers,,1.59
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,pinnacle,spreads,Cincinnati Reds,1.5,1.71
2026-09-08T00:47:00Z,closing,a58a90b8a19f48d680546cac451b77ec,2026-09-08T01:11:00Z,Los Angeles Dodgers,Cincinnati Reds,pinnacle,spreads,Los Angeles Dodgers,-1.5,2.27
