snapshot_utc,mode,event_id,commence_utc,home,away,book,market,outcome,point,price
2026-09-23T00:14:35Z,closing,afbac30624ec674873fd96ac159f69ad,2026-09-23T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,fanduel,h2h,Arizona Diamondbacks,,1.54
2026-09-23T00:14:35Z,closing,afbac30624ec674873fd96ac159f69ad,2026-09-23T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,fanduel,h2h,Colorado Rockies,,2.54
2026-09-23T00:14:35Z,closing,afbac30624ec674873fd96ac159f69ad,2026-09-23T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,fanduel,spreads,Arizona Diamondbacks,-1.5,1.87
2026-09-23T00:14:35Z,closing,afbac30624ec674873fd96ac159f69ad,2026-09-23T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,fanduel,spreads,Colorado Rockies,1.5,1.96
2026-09-23T00:14:35Z,closing,afbac30624ec674873fd96ac159f69ad,2026-09-23T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,fanduel,totals,Over,10.5,1.76
2026-09-23T00:14:35Z,closing,afbac30624ec674873fd96ac159f69ad,2026-09-23T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,fanduel,totals,Under,10.5,2.08
2026-09-23T00:14:35Z,closing,afbac30624ec674873fd96ac159f69ad,2026-09-23T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,betmgm,h2h,Arizona Diamondbacks,,1.54
2026-09-23T00:14:35Z,closing,afbac30624ec674873fd96ac159f69ad,2026-09-23T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,betmgm,h2h,Colorado Rockies,,2.5
2026-09-23T00:14:35Z,closing,afbac30624ec674873fd96ac159f69ad,2026-09-23T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,betmgm,spreads,Arizona Diamondbacks,-1.5,1.83
2026-09-23T00:14:35Z,closing,afbac30624ec674873fd96ac159f69ad,2026-09-23T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,betmgm,spreads,Colorado Rockies,1.5,2.0
2026-09-23T00:14:35Z,closing,afbac30624ec674873fd96ac159f69ad,2026-09-23T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,betmgm,totals,Over,11.0,2.0
