snapshot_utc,mode,event_id,commence_utc,home,away,book,market,outcome,point,price
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,draftkings,h2h,Colorado Rockies,,2.64
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,draftkings,h2h,San Diego Padres,,1.5
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,draftkings,spreads,Colorado Rockies,1.5,2.08
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,draftkings,spreads,San Diego Padres,-1.5,1.77
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,draftkings,totals,Over,11.0,1.86
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,draftkings,totals,Under,11.0,1.97
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,pinnacle,h2h,Colorado Rockies,,2.66
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,pinnacle,h2h,San Diego Padres,,1.55
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,pinnacle,spreads,Colorado Rockies,1.5,2.08
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,pinnacle,spreads,San Diego Padres,-1.5,1.83
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,pinnacle,totals,Over,11.0,1.96
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,pinnacle,totals,Under,11.0,1.93
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,matchbook,h2h,Colorado Rockies,,2.74
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,matchbook,h2h,San Diego Padres,,1.56
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,matchbook,h2h_lay,Colorado Rockies,,2.8
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,matchbook,h2h_lay,San Diego Padres,,1.57
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,matchbook,spreads,Colorado Rockies,1.5,2.06
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,matchbook,spreads,San Diego Padres,-1.5,1.85
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,matchbook,totals,Over,10.5,1.82
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,matchbook,totals,Under,10.5,2.1
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,betmgm,h2h,Colorado Rockies,,2.65
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,betmgm,h2h,San Diego Padres,,1.5
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,betmgm,spreads,Colorado Rockies,1.5,2.05
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,betmgm,spreads,San Diego Padres,-1.5,1.77
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,betmgm,totals,Over,11.0,1.83
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,betmgm,totals,Under,11.0,2.0
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,fanduel,h2h,Colorado Rockies,,2.64
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,fanduel,h2h,San Diego Padres,,1.51
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,fanduel,spreads,Colorado Rockies,1.5,2.12
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,fanduel,spreads,San Diego Padres,-1.5,1.75
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,fanduel,totals,Over,11.5,2.08
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,fanduel,totals,Under,11.5,1.76
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,betsson,h2h,Colorado Rockies,,2.48
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,betsson,h2h,San Diego Padres,,1.54
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,betsson,spreads,Colorado Rockies,1.5,1.97
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,betsson,spreads,San Diego Padres,-1.5,1.8
2026-09-16T00:14:22Z,closing,54f473e11bd354c898e74efd34f3f78d,2026-09-16T00:40:00Z,Colorado Rockies,San Diego Padres,betsson,totals,Over,11.0,1.88
