snapshot_utc,mode,event_id,commence_utc,home,away,book,market,outcome,point,price
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,draftkings,h2h,Los Angeles Rams,,1.46
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,draftkings,h2h,San Francisco 49ers,,2.8
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,draftkings,spreads,Los Angeles Rams,-3.5,1.87
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,draftkings,spreads,San Francisco 49ers,3.5,1.95
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,draftkings,totals,Over,47.5,1.87
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,draftkings,totals,Under,47.5,1.95
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betmgm,h2h,Los Angeles Rams,,1.48
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betmgm,h2h,San Francisco 49ers,,2.7
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betmgm,spreads,Los Angeles Rams,-3.5,1.93
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betmgm,spreads,San Francisco 49ers,3.5,1.98
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betmgm,totals,Over,48.0,1.93
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betmgm,totals,Under,48.0,1.91
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betsson,h2h,Los Angeles Rams,,1.48
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betsson,h2h,San Francisco 49ers,,2.65
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betsson,spreads,Los Angeles Rams,-3.5,1.89
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betsson,spreads,San Francisco 49ers,3.5,1.91
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betsson,totals,Over,48.0,1.88
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,betsson,totals,Under,48.0,1.92
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,fanduel,h2h,Los Angeles Rams,,1.51
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,fanduel,h2h,San Francisco 49ers,,2.66
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,fanduel,spreads,Los Angeles Rams,-3.5,1.89
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,fanduel,spreads,San Francisco 49ers,3.5,1.93
2026-09-11T00:15:18Z,closing,acc580d74344ea3b31bbcdd057fe6a9c,2026-09-11T00:35:00Z,Los Angeles Rams,San Francisco 49ers,fanduel,totals,Over,47.5,1.87
